0,0.93,4.95,7.38,57.95
1,8.39,3.89,7.54,59.72
2,15.93,2.12,7.77,61.84
3,23.15,2.12,8.16,61.84
4,30.92,3.18,7.54,60.78
5,38.38,3.18,7.54,60.78
6,45.77,2.12,7.93,61.84
7,53.38,2.12,7.77,62.54
8,60.76,2.12,7.93,61.84
9,68.53,2.12,7.77,62.54
10,75.99,2.12,7.77,61.84
11,83.76,3.18,7.38,61.84
12,90.99,2.12,8.39,62.54
13,75.52,62.19,15.54,34.28
14,60.53,62.19,15.54,34.28
15,45.53,62.19,15.38,34.28
16,30.77,62.19,15.15,34.28
17,15.54,62.19,15.38,33.57
18,0.93,62.19,15,33.57
