0,5.957733154296875,5.6188201904296875,37,65
1,41.957733154296875,4.6188201904296875,38,66
2,78.95773315429688,3.6188201904296875,39,67
3,116.95773315429688,3.6188201904296875,39,67
4,155.95773315429688,3.6188201904296875,37,67
5,191.95773315429688,3.6188201904296875,39,67
6,228.95773315429688,2.6188201904296875,39,68
7,266.9577331542969,3.6188201904296875,39,68
8,304.9577331542969,3.6188201904296875,39,68
9,342.9577331542969,3.6188201904296875,38,68
10,379.9577331542969,3.6188201904296875,40,68
11,418.9577331542969,3.6188201904296875,38,68
12,455.9577331542969,3.6188201904296875,39,68
13,379.9577331542969,69.61882019042969,77,37
14,303.9577331542969,70.61882019042969,76,36
15,228.95773315429688,69.61882019042969,76,37
16,152.95773315429688,69.61882019042969,77,37
17,78.95773315429688,68.61882019042969,75,38
18,4.957733154296875,68.61882019042969,75,38
